Open,High,Low,Close,Volume,Timestamp,VolumeWeightedAveragePrice,NumberOfTransactions,Date
570.91,571.17,570.91,571.12,8900,1756110300000,571.0273,189,08/25/2025 08:25:00
571.17,571.22,571.17,571.17,3527,1756110600000,571.1823,96,08/25/2025 08:30:00
571.25,571.33,571.23,571.31,3357,1756110900000,571.2565,94,08/25/2025 08:35:00
571.18,571.18,570.82,570.82,3446,1756111200000,570.9977,124,08/25/2025 08:40:00
570.83,570.87,570.8,570.84,3852,1756111500000,570.8297,95,08/25/2025 08:45:00
571.01,571.01,570.93,570.93,1151,1756111800000,570.9762,41,08/25/2025 08:50:00
570.81,570.87,570.68,570.68,4328,1756112100000,570.7916,119,08/25/2025 08:55:00
570.66,570.79,570.58,570.71,7805,1756112400000,570.6889,170,08/25/2025 09:00:00
570.72,570.74,570.51,570.55,7128,1756112700000,570.5905,159,08/25/2025 09:05:00
570.5,570.57,570.3,570.4,25562,1756113000000,570.4132,357,08/25/2025 09:10:00
570.36,570.45,570.35,570.36,4481,1756113300000,570.3699,121,08/25/2025 09:15:00
570.35,570.35,570.23,570.23,2108,1756113600000,570.2573,70,08/25/2025 09:20:00
570.2,570.23,570.2,570.23,2136,1756113900000,570.2078,42,08/25/2025 09:25:00
570.24,570.43,570.17,570.43,11077,1756114200000,570.3466,192,08/25/2025 09:30:00
570.47,570.47,570.39,570.42,5128,1756114500000,570.4434,71,08/25/2025 09:35:00
570.36,570.37,570.34,570.34,1016,1756114800000,570.3594,28,08/25/2025 09:40:00
570.31,570.32,570.25,570.25,943,1756115100000,570.2812,27,08/25/2025 09:45:00
570.24,570.3,570.2,570.22,19665,1756115400000,570.2652,244,08/25/2025 09:50:00
570.28,570.58,570.26,570.54,29323,1756115700000,570.3873,227,08/25/2025 09:55:00
570.55,570.59,570.47,570.5,4304,1756116000000,570.5297,91,08/25/2025 10:00:00
570.48,570.55,570.48,570.53,5021,1756116300000,570.5276,94,08/25/2025 10:05:00
570.5,570.5,570.36,570.36,6177,1756116600000,570.3986,128,08/25/2025 10:10:00
570.35,570.36,570.25,570.27,6371,1756116900000,570.287,122,08/25/2025 10:15:00
570.24,570.25,570.1,570.1,8833,1756117200000,570.1723,225,08/25/2025 10:20:00
570.11,570.11,569.84,569.96,29559,1756117500000,569.9977,508,08/25/2025 10:25:00
569.89,570.1,569.62,570.04,56847,1756117800000,569.8894,804,08/25/2025 10:30:00
570.07,570.15,569.97,570.12,8245,1756118100000,570.0415,131,08/25/2025 10:35:00
570.11,570.21,570.06,570.21,12733,1756118400000,570.1354,229,08/25/2025 10:40:00
570.16,570.32,570.1,570.29,18106,1756118700000,570.2036,249,08/25/2025 10:45:00
570.28,570.28,570.06,570.12,5362,1756119000000,570.1354,127,08/25/2025 10:50:00
570.15,570.15,569.99,569.99,4029,1756119300000,570.0962,122,08/25/2025 10:55:00
570.03,570.11,569.8,569.899,15962,1756119600000,569.9328,360,08/25/2025 11:00:00
569.91,570.1,569.91,570.1,6549,1756119900000,570.0395,98,08/25/2025 11:05:00
570.13,570.32,570.03,570.281,3766,1756120200000,570.189,103,08/25/2025 11:10:00
570.3,570.41,570.3,570.4,8100,1756120500000,570.3461,127,08/25/2025 11:15:00
570.33,570.35,570.27,570.31,2950,1756120800000,570.3228,120,08/25/2025 11:20:00
570.33,570.42,570.31,570.36,12540,1756121100000,570.3596,197,08/25/2025 11:25:00
570.33,570.36,570.29,570.34,2217,1756121400000,570.3303,94,08/25/2025 11:30:00
570.34,570.37,570.3,570.3,2259,1756121700000,570.3323,68,08/25/2025 11:35:00
570.32,570.34,570.22,570.27,6524,1756122000000,570.288,86,08/25/2025 11:40:00
570.32,570.39,570.25,570.25,2647,1756122300000,570.3321,75,08/25/2025 11:45:00
570.24,570.45,570.23,570.441,7285,1756122600000,570.3919,100,08/25/2025 11:50:00
570.46,570.48,570.4,570.41,10625,1756122900000,570.4578,153,08/25/2025 11:55:00
570.08,572.08,569.8101,569.87,127454,1756123200000,570.9421,2611,08/25/2025 12:00:00
569.98,569.989,569.63,569.65,29185,1756123500000,569.7614,486,08/25/2025 12:05:00
569.73,569.82,569.63,569.79,31349,1756123800000,569.739,442,08/25/2025 12:10:00
569.79,569.91,569.68,569.84,20691,1756124100000,569.832,266,08/25/2025 12:15:00
569.86,570,569.76,569.97,26146,1756124400000,569.926,375,08/25/2025 12:20:00
569.9,569.9497,569.76,569.77,20554,1756124700000,569.8307,280,08/25/2025 12:25:00
569.75,569.92,569.6,569.91,28054,1756125000000,569.7589,524,08/25/2025 12:30:00
569.9,569.9,569.63,569.78,19479,1756125300000,569.77,458,08/25/2025 12:35:00
569.78,570.1,569.78,570.06,22297,1756125600000,569.9632,414,08/25/2025 12:40:00
570.03,570.08,569.99,570.07,9648,1756125900000,570.055,216,08/25/2025 12:45:00
570.05,570.1,570.01,570.03,12993,1756126200000,570.0601,274,08/25/2025 12:50:00
570.03,570.1,569.93,569.99,43178,1756126500000,569.9973,551,08/25/2025 12:55:00
570.01,570.27,569.92,570.23,29007,1756126800000,570.1196,592,08/25/2025 13:00:00
570.23,570.23,570,570.02,24798,1756127100000,570.0842,478,08/25/2025 13:05:00
570.01,570.11,569.94,570.11,31284,1756127400000,570.2832,555,08/25/2025 13:10:00
570.12,570.1999,570,570.09,17413,1756127700000,570.1145,396,08/25/2025 13:15:00
570.13,570.18,570.1,570.18,17697,1756128000000,570.1418,441,08/25/2025 13:20:00
570.18,570.44,570.18,570.44,84267,1756128300000,570.3377,1154,08/25/2025 13:25:00
570.4,570.92,569.16,569.77,1701081,1756128600000,569.9878,25383,08/25/2025 13:30:00
569.76,570.77,569.74,570.489,1079825,1756128900000,570.2566,14927,08/25/2025 13:35:00
570.49,570.5,569.73,569.99,990676,1756129200000,570.1351,14778,08/25/2025 13:40:00
570.01,570.39,569.22,570.3,952085,1756129500000,569.7581,12997,08/25/2025 13:45:00
570.28,570.375,569.73,570.17,674374,1756129800000,570.0253,11054,08/25/2025 13:50:00
570.17,570.9399,570.02,570.9399,846699,1756130100000,570.4226,9431,08/25/2025 13:55:00
570.95,571.52,570.59,571.51,882233,1756130400000,571.1217,12301,08/25/2025 14:00:00
571.46,571.81,571.235,571.66,544408,1756130700000,571.5254,10814,08/25/2025 14:05:00
571.63,571.86,571.27,571.74,701089,1756131000000,571.5545,9924,08/25/2025 14:10:00
571.73,571.94,571.32,571.33,596756,1756131300000,571.6765,10696,08/25/2025 14:15:00
571.32,571.66,570.95,571.59,496562,1756131600000,571.3512,9968,08/25/2025 14:20:00
571.56,571.79,571.309,571.48,439555,1756131900000,571.5022,9339,08/25/2025 14:25:00
571.46,571.84,571.26,571.6,428265,1756132200000,571.5772,10150,08/25/2025 14:30:00
571.6,572.1,571.5897,571.72,492975,1756132500000,571.8844,8226,08/25/2025 14:35:00
571.72,571.82,571.29,571.46,452206,1756132800000,571.5421,7873,08/25/2025 14:40:00
571.46,572.27,571.29,572.22,363869,1756133100000,571.7455,6652,08/25/2025 14:45:00
572.22,572.26,571.81,571.9198,330264,1756133400000,572.0599,5978,08/25/2025 14:50:00
571.89,572.24,571.58,572.195,333320,1756133700000,571.9246,5928,08/25/2025 14:55:00
572.18,572.4699,572.06,572.44,463138,1756134000000,572.2801,7179,08/25/2025 15:00:00
572.42,572.5706,572.2001,572.35,414565,1756134300000,572.3893,6832,08/25/2025 15:05:00
572.35,572.67,572.13,572.56,401481,1756134600000,572.4539,7181,08/25/2025 15:10:00
572.56,572.745,572.44,572.5149,284056,1756134900000,572.6135,4817,08/25/2025 15:15:00
572.52,572.965,572.51,572.8601,315519,1756135200000,572.7735,5054,08/25/2025 15:20:00
572.88,572.94,572.8,572.8599,182817,1756135500000,572.874,3558,08/25/2025 15:25:00
572.87,573.07,572.7011,572.75,334257,1756135800000,572.8944,5368,08/25/2025 15:30:00
572.755,572.88,572.41,572.72,358972,1756136100000,572.6224,4772,08/25/2025 15:35:00
572.71,572.79,572.48,572.735,329204,1756136400000,572.6717,4227,08/25/2025 15:40:00
572.74,572.85,572.5,572.65,251007,1756136700000,572.6982,4076,08/25/2025 15:45:00
572.65,573.2871,572.63,573.01,448483,1756137000000,573.0546,4996,08/25/2025 15:50:00
573,573.11,572.81,572.912,221467,1756137300000,572.9424,3335,08/25/2025 15:55:00
572.9,573.07,572.84,572.955,288751,1756137600000,572.979,3925,08/25/2025 16:00:00
572.94,573.24,572.89,573.05,286466,1756137900000,573.0838,3808,08/25/2025 16:05:00
573.04,573.175,572.875,573.12,209115,1756138200000,573.053,3416,08/25/2025 16:10:00
573.12,573.17,572.76,572.81,198364,1756138500000,573.0079,3305,08/25/2025 16:15:00
572.82,573.05,572.81,572.99,226635,1756138800000,572.9057,3108,08/25/2025 16:20:00
572.96,573.03,572.82,572.86,164162,1756139100000,572.9317,2861,08/25/2025 16:25:00
572.84,572.8801,572.63,572.8,302592,1756139400000,572.526,2873,08/25/2025 16:30:00
572.8,572.98,572.6299,572.9051,197508,1756139700000,572.8236,2955,08/25/2025 16:35:00
572.91,573.13,572.81,573.06,164266,1756140000000,572.9527,2694,08/25/2025 16:40:00
573.06,573.19,572.93,572.99,153426,1756140300000,573.0802,2522,08/25/2025 16:45:00
572.98,573.04,572.7,572.83,199450,1756140600000,572.852,3356,08/25/2025 16:50:00
572.83,572.93,572.66,572.8,175905,1756140900000,572.8375,3144,08/25/2025 16:55:00
572.8,572.85,572.2,572.36,401835,1756141200000,572.5206,5796,08/25/2025 17:00:00
572.36,572.68,572.3,572.65,245097,1756141500000,572.51,3907,08/25/2025 17:05:00
572.64,572.76,572.515,572.52,208705,1756141800000,572.6323,3599,08/25/2025 17:10:00
572.515,572.64,572.41,572.62,181294,1756142100000,572.522,2956,08/25/2025 17:15:00
572.63,572.7,572.45,572.59,176952,1756142400000,572.5792,2522,08/25/2025 17:20:00
572.58,572.58,572.255,572.5051,186855,1756142700000,572.406,3115,08/25/2025 17:25:00
572.5,572.67,572.36,572.38,234503,1756143000000,572.5065,3923,08/25/2025 17:30:00
572.36,572.41,572.19,572.26,200112,1756143300000,572.2948,3591,08/25/2025 17:35:00
572.26,572.28,571.88,572.23,418405,1756143600000,572.1082,6051,08/25/2025 17:40:00
572.24,572.41,572.22,572.39,226052,1756143900000,572.327,3533,08/25/2025 17:45:00
572.39,572.5799,572.35,572.48,196848,1756144200000,572.4467,3471,08/25/2025 17:50:00
572.48,572.5993,572.335,572.365,185149,1756144500000,572.4666,2844,08/25/2025 17:55:00
572.38,572.405,572.17,572.31,295545,1756144800000,572.2888,3991,08/25/2025 18:00:00
572.3,572.395,572.13,572.33,200597,1756145100000,572.2663,2877,08/25/2025 18:05:00
572.33,572.48,572.24,572.46,156621,1756145400000,572.3834,2475,08/25/2025 18:10:00
572.47,572.51,572.05,572.06,211209,1756145700000,572.2393,2967,08/25/2025 18:15:00
572.0699,572.27,571.85,572.11,334449,1756146000000,572.1021,4390,08/25/2025 18:20:00
572.11,572.22,572.01,572.06,201683,1756146300000,572.113,2905,08/25/2025 18:25:00
572.05,572.21,571.99,572.05,212448,1756146600000,572.0933,3238,08/25/2025 18:30:00
572.05,572.145,571.98,572,163039,1756146900000,572.0643,2446,08/25/2025 18:35:00
571.99,572.03,571.76,571.7601,237369,1756147200000,571.8938,3245,08/25/2025 18:40:00
571.76,572.03,571.67,571.97,229168,1756147500000,571.8452,3339,08/25/2025 18:45:00
571.98,572.07,571.8642,571.89,207013,1756147800000,571.9843,2963,08/25/2025 18:50:00
571.899,572.0601,571.75,571.76,182231,1756148100000,571.9168,3088,08/25/2025 18:55:00
571.76,571.885,571.66,571.77,320444,1756148400000,571.7782,4047,08/25/2025 19:00:00
571.77,572.1499,571.72,572.1354,240679,1756148700000,571.9215,3301,08/25/2025 19:05:00
572.1378,572.26,572.08,572.085,241173,1756149000000,572.1684,3251,08/25/2025 19:10:00
572.08,572.11,571.635,571.79,376489,1756149300000,571.8113,4859,08/25/2025 19:15:00
571.79,571.91,571.73,571.755,211780,1756149600000,571.8277,2499,08/25/2025 19:20:00
571.78,571.85,571.65,571.76,301431,1756149900000,571.7704,2374,08/25/2025 19:25:00
571.75,571.86,571.57,571.64,382635,1756150200000,571.6657,4307,08/25/2025 19:30:00
571.625,571.77,571.59,571.72,366309,1756150500000,571.7911,3422,08/25/2025 19:35:00
571.71,571.7837,571.51,571.5707,307934,1756150800000,571.6492,4360,08/25/2025 19:40:00
571.555,571.66,571.44,571.61,417610,1756151100000,571.5369,5121,08/25/2025 19:45:00
571.6,571.77,571.28,571.43,1058979,1756151400000,571.5256,11474,08/25/2025 19:50:00
571.42,571.425,570.18,570.35,2415138,1756151700000,570.8776,22462,08/25/2025 19:55:00
570.36,570.73,570.14,570.67,797920,1756152000000,570.4273,2899,08/25/2025 20:00:00
570.69,570.86,570.32,570.73,168299,1756152300000,570.739,1508,08/25/2025 20:05:00
570.71,570.81,570.69,570.74,279305,1756152600000,570.4245,636,08/25/2025 20:10:00
570.76,570.77,570.71,570.76,76555,1756152900000,570.7827,373,08/25/2025 20:15:00
570.77,570.77,570.7,570.72,3833,1756153200000,570.7233,118,08/25/2025 20:20:00
570.73,570.84,570.73,570.83,22762,1756153500000,570.818,331,08/25/2025 20:25:00
570.83,570.89,570.7,570.74,35003,1756153800000,570.8427,318,08/25/2025 20:30:00
570.73,570.73,570.58,570.59,18712,1756154100000,570.6885,211,08/25/2025 20:35:00
570.6,570.68,570.6,570.67,6978,1756154400000,570.6436,159,08/25/2025 20:40:00
570.63,570.64,570.45,570.47,32328,1756154700000,570.5541,229,08/25/2025 20:45:00
570.45,570.54,570.4497,570.5107,35060,1756155000000,570.472,248,08/25/2025 20:50:00
570.54,570.54,570.5,570.54,44489,1756155300000,570.5373,342,08/25/2025 20:55:00
570.5,570.5,570.433,570.4399,1675,1756155600000,570.4716,67,08/25/2025 21:00:00
570.45,570.5388,570.45,570.47,650,1756155900000,570.5023,36,08/25/2025 21:05:00
570.47,570.5,570.4501,570.4508,2685,1756156200000,570.4654,97,08/25/2025 21:10:00
570.45,570.45,570.22,570.45,13888,1756156500000,570.3633,251,08/25/2025 21:15:00
570.38,570.38,570.36,570.36,1133,1756156800000,570.3847,77,08/25/2025 21:20:00
570.39,570.45,570.35,570.41,2838,1756157100000,570.4016,91,08/25/2025 21:25:00
570.39,570.39,570.3601,570.3601,1076,1756157400000,570.38,20,08/25/2025 21:30:00
570.3601,570.45,570.3601,570.45,1794,1756157700000,570.4049,59,08/25/2025 21:35:00
570.45,570.45,570.4464,570.4484,2120,1756158000000,570.4475,65,08/25/2025 21:40:00
570.45,570.45,570.42,570.45,767,1756158300000,570.4454,23,08/25/2025 21:45:00
570.47,570.48,570.44,570.44,894,1756158600000,570.4628,31,08/25/2025 21:50:00
570.5,570.5,570.45,570.4502,9784,1756158900000,570.5345,214,08/25/2025 21:55:00
570.6,570.76,570.48,570.74,6643,1756159200000,570.5989,105,08/25/2025 22:00:00
570.769,570.789,570.75,570.789,6065,1756159500000,570.7552,42,08/25/2025 22:05:00
570.75,570.8198,570.75,570.76,2187,1756159800000,570.7829,77,08/25/2025 22:10:00
570.83,570.87,570.77,570.79,5470,1756160100000,570.8054,75,08/25/2025 22:15:00
570.78,570.78,570.78,570.78,1917,1756160400000,570.7806,13,08/25/2025 22:20:00
570.9,570.9201,570.9,570.91,2426,1756160700000,570.9041,60,08/25/2025 22:25:00
570.83,570.83,570.75,570.78,2741,1756161000000,570.7724,65,08/25/2025 22:30:00
570.7701,570.7701,570.7701,570.7701,556,1756161300000,570.7717,9,08/25/2025 22:35:00
570.79,570.83,570.77,570.83,1046,1756161600000,570.7885,38,08/25/2025 22:40:00
570.76,570.76,570.76,570.76,258,1756161900000,570.7615,13,08/25/2025 22:45:00
570.73,570.73,570.68,570.72,2294,1756162500000,570.7099,22,08/25/2025 22:55:00
570.77,570.82,570.77,570.82,1489,1756162800000,570.7885,21,08/25/2025 23:00:00
570.8098,570.8098,570.65,570.711,2926,1756163100000,570.6689,31,08/25/2025 23:05:00
570.691,570.73,570.68,570.6836,824,1756163400000,570.696,15,08/25/2025 23:10:00
570.65,570.73,570.65,570.73,1525,1756163700000,570.6903,24,08/25/2025 23:15:00
570.62,570.62,570.51,570.5101,1767,1756164000000,570.5817,41,08/25/2025 23:20:00
570.58,570.58,570.41,570.5499,3999,1756164300000,570.502,53,08/25/2025 23:25:00
570.52,570.58,570.52,570.58,1159,1756164600000,570.5312,26,08/25/2025 23:30:00
570.57,570.57,570.46,570.5,2234,1756164900000,570.522,30,08/25/2025 23:35:00
570.46,570.46,570.37,570.37,2952,1756165200000,570.4391,33,08/25/2025 23:40:00
570.36,570.36,570.29,570.29,2871,1756165500000,570.3223,54,08/25/2025 23:45:00
570.32,570.37,570.19,570.37,14721,1756165800000,570.259,97,08/25/2025 23:50:00
570.36,570.3899,570.15,570.34,31083,1756166100000,570.2846,134,08/25/2025 23:55:00
569.17,569.5,569.08,569.31,17529,1756195200000,569.2708,377,08/26/2025 08:00:00
569.39,569.63,569.37,569.57,8933,1756195500000,569.5285,246,08/26/2025 08:05:00
569.53,569.78,569.52,569.7,2680,1756195800000,569.6926,64,08/26/2025 08:10:00
569.84,569.86,569.71,569.82,6429,1756196100000,569.8018,163,08/26/2025 08:15:00
569.5,569.5,569.37,569.48,3561,1756196400000,569.4529,81,08/26/2025 08:20:00
569.47,569.65,569.47,569.53,1541,1756196700000,569.5351,56,08/26/2025 08:25:00
569.51,569.72,569.51,569.66,2302,1756197000000,569.6373,64,08/26/2025 08:30:00
569.57,569.57,569.39,569.43,3986,1756197300000,569.4856,105,08/26/2025 08:35:00
569.43,569.49,569.38,569.49,4994,1756197600000,569.4412,119,08/26/2025 08:40:00
569.6,569.69,569.6,569.69,4084,1756197900000,569.6348,103,08/26/2025 08:45:00
569.67,569.72,569.65,569.65,3798,1756198200000,569.683,75,08/26/2025 08:50:00
569.62,569.62,569.51,569.51,1069,1756198500000,569.5302,33,08/26/2025 08:55:00
569.58,569.68,569.44,569.67,7220,1756198800000,569.5433,168,08/26/2025 09:00:00
569.75,569.82,569.75,569.8,1055,1756199100000,569.7877,27,08/26/2025 09:05:00
569.7,569.86,569.7,569.79,2197,1756199400000,569.8001,44,08/26/2025 09:10:00
569.83,570.04,569.81,570.01,13554,1756199700000,569.9279,197,08/26/2025 09:15:00
570,570.01,569.86,569.86,4748,1756200000000,569.9362,96,08/26/2025 09:20:00
569.83,569.95,569.83,569.95,6973,1756200300000,569.8797,102,08/26/2025 09:25:00
569.96,570.08,569.96,570.05,8062,1756200600000,570.0255,170,08/26/2025 09:30:00
570.04,570.07,569.99,569.99,1897,1756200900000,570.0162,44,08/26/2025 09:35:00
569.9,569.9,569.69,569.84,5931,1756201200000,569.7749,103,08/26/2025 09:40:00
569.84,569.85,569.83,569.85,556,1756201500000,569.8337,15,08/26/2025 09:45:00
569.84,569.94,569.84,569.94,7241,1756201800000,569.8904,147,08/26/2025 09:50:00
569.83,569.99,569.83,569.94,5098,1756202100000,569.9213,108,08/26/2025 09:55:00
569.94,570.29,569.94,570.28,14872,1756202400000,570.1593,254,08/26/2025 10:00:00
570.28,570.28,570.1,570.18,11358,1756202700000,570.1958,231,08/26/2025 10:05:00
570.23,570.37,570.23,570.36,9618,1756203000000,570.3191,206,08/26/2025 10:10:00
570.33,570.36,570.3,570.36,5249,1756203300000,570.3349,107,08/26/2025 10:15:00
570.28,570.35,570.21,570.25,3198,1756203600000,570.2693,87,08/26/2025 10:20:00
570.28,570.4,570.28,570.4,2452,1756203900000,570.3727,71,08/26/2025 10:25:00
570.4,570.59,570.39,570.59,7557,1756204200000,570.4614,223,08/26/2025 10:30:00
570.58,570.63,570.54,570.57,7295,1756204500000,570.5862,154,08/26/2025 10:35:00
570.47,570.58,570.35,570.35,4284,1756204800000,570.4677,137,08/26/2025 10:40:00
570.37,570.49,570.37,570.45,2796,1756205100000,570.4154,78,08/26/2025 10:45:00
570.45,570.47,570.28,570.33,12962,1756205400000,570.3665,191,08/26/2025 10:50:00
570.29,570.4,570.29,570.4,4132,1756205700000,570.3478,96,08/26/2025 10:55:00
570.32,570.39,570.1,570.19,20824,1756206000000,570.223,358,08/26/2025 11:00:00
570.05,570.2,570.05,570.2,3417,1756206300000,570.0834,87,08/26/2025 11:05:00
570.21,570.21,570.02,570.02,2517,1756206600000,570.1142,55,08/26/2025 11:10:00
570.04,570.04,569.881,569.89,5593,1756206900000,569.9694,153,08/26/2025 11:15:00
569.81,569.92,569.801,569.86,5538,1756207200000,569.859,135,08/26/2025 11:20:00
569.85,569.85,569.81,569.81,729,1756207500000,569.8289,26,08/26/2025 11:25:00
569.74,569.75,569.37,569.46,19091,1756207800000,569.535,470,08/26/2025 11:30:00
569.44,569.56,569.43,569.45,6666,1756208100000,569.5044,175,08/26/2025 11:35:00
569.56,569.56,569.45,569.49,6479,1756208400000,569.5377,136,08/26/2025 11:40:00
569.45,569.45,569.2,569.301,4403,1756208700000,569.3148,123,08/26/2025 11:45:00
569.4,569.6,569.4,569.6,4574,1756209000000,569.5042,90,08/26/2025 11:50:00
569.56,569.84,569.56,569.81,7604,1756209300000,569.7681,174,08/26/2025 11:55:00
570.17,570.61,568.56,569.61,89558,1756209600000,569.4941,1970,08/26/2025 12:00:00
569.6048,569.6048,569.41,569.45,12939,1756209900000,569.4931,243,08/26/2025 12:05:00
569.6,569.62,569.32,569.32,20943,1756210200000,569.5168,368,08/26/2025 12:10:00
569.2915,569.67,569.14,569.6,26769,1756210500000,569.3715,467,08/26/2025 12:15:00
569.58,569.84,569.52,569.8,14636,1756210800000,569.7384,308,08/26/2025 12:20:00
569.78,569.82,569.66,569.66,8937,1756211100000,569.7583,244,08/26/2025 12:25:00
569.66,569.98,569.1,569.98,20023,1756211400000,569.7432,363,08/26/2025 12:30:00
569.9,569.93,569.63,569.82,16434,1756211700000,569.7636,377,08/26/2025 12:35:00
569.78,569.9,569.78,569.82,9232,1756212000000,569.8489,281,08/26/2025 12:40:00
569.91,570.01,569.9001,569.99,16145,1756212300000,569.979,425,08/26/2025 12:45:00
569.96,570.01,569.7,569.7,23264,1756212600000,569.8523,462,08/26/2025 12:50:00
569.64,569.8,569.64,569.71,31124,1756212900000,569.6885,448,08/26/2025 12:55:00
569.7205,569.85,569.7,569.7,23302,1756213200000,569.7725,441,08/26/2025 13:00:00
569.7,569.84,569.67,569.82,17134,1756213500000,569.7367,318,08/26/2025 13:05:00
569.82,569.95,569.78,569.88,14549,1756213800000,569.882,337,08/26/2025 13:10:00
569.79,569.87,569.75,569.82,16039,1756214100000,569.8233,328,08/26/2025 13:15:00
569.86,569.88,569.7401,569.7401,11175,1756214400000,569.8174,262,08/26/2025 13:20:00
569.81,569.84,569.73,569.83,36710,1756214700000,569.7759,392,08/26/2025 13:25:00
569.83,570.9,569.76,570.6,1071432,1756215000000,570.2915,14145,08/26/2025 13:30:00
570.59,570.73,569.68,570.19,901340,1756215300000,570.1777,12524,08/26/2025 13:35:00
570.16,570.98,570.16,570.49,663370,1756215600000,570.5683,10217,08/26/2025 13:40:00
570.5,570.52,568.8,569.165,1028595,1756215900000,569.5142,15751,08/26/2025 13:45:00
569.2,570.59,569.06,570.465,900812,1756216200000,569.877,12757,08/26/2025 13:50:00
570.46,570.69,570.03,570.4726,682168,1756216500000,570.3527,8760,08/26/2025 13:55:00
570.42,570.87,570.35,570.6993,1467846,1756216800000,570.6128,13524,08/26/2025 14:00:00
570.68,570.74,570.242,570.57,449137,1756217100000,570.492,9424,08/26/2025 14:05:00
570.58,571.18,570.17,570.74,645048,1756217400000,570.6573,11249,08/26/2025 14:10:00
570.7,571.225,570.58,570.86,424688,1756217700000,570.9119,8327,08/26/2025 14:15:00
570.87,571.64,570.85,571.52,514303,1756218000000,571.3173,8614,08/26/2025 14:20:00
571.51,571.705,571.41,571.59,404703,1756218300000,571.5561,6319,08/26/2025 14:25:00
571.58,571.72,571.33,571.363,406665,1756218600000,571.5105,6726,08/26/2025 14:30:00
571.37,571.6999,571.07,571.08,317707,1756218900000,571.3353,5786,08/26/2025 14:35:00
571.1,571.65,570.9,571.64,297901,1756219200000,571.2368,6260,08/26/2025 14:40:00
571.65,571.81,571.16,571.37,317490,1756219500000,571.4666,6242,08/26/2025 14:45:00
571.38,571.495,571.22,571.39,219193,1756219800000,571.3415,5149,08/26/2025 14:50:00
571.41,571.74,571.02,571.08,316820,1756220100000,571.3842,6570,08/26/2025 14:55:00
571.09,571.27,570.99,571.17,333693,1756220400000,571.1248,4991,08/26/2025 15:00:00
571.15,571.31,570.86,570.95,271282,1756220700000,571.0522,4516,08/26/2025 15:05:00
570.93,571.34,570.86,571.25,317633,1756221000000,571.0813,5398,08/26/2025 15:10:00
571.24,571.35,570.82,571.08,243082,1756221300000,571.0703,4446,08/26/2025 15:15:00
571.08,571.36,571.02,571.28,183460,1756221600000,571.2283,3664,08/26/2025 15:20:00
571.29,571.42,570.68,570.7403,292996,1756221900000,571.0772,4804,08/26/2025 15:25:00
570.74,570.925,570.38,570.4,315245,1756222200000,570.6932,4946,08/26/2025 15:30:00
570.4,570.96,570.37,570.9,294911,1756222500000,570.6723,4671,08/26/2025 15:35:00
570.9,570.99,570.82,570.915,188313,1756222800000,570.9086,4054,08/26/2025 15:40:00
570.93,571.06,570.61,570.655,193463,1756223100000,570.8495,3654,08/26/2025 15:45:00
570.65,571.07,570.505,570.95,260772,1756223400000,570.7957,4362,08/26/2025 15:50:00
570.95,571.0904,570.83,570.972,193928,1756223700000,570.9891,3327,08/26/2025 15:55:00
570.97,571.34,570.97,571.3,276197,1756224000000,571.2069,4621,08/26/2025 16:00:00
571.33,571.41,571.255,571.3,206945,1756224300000,571.3441,3527,08/26/2025 16:05:00
571.3,571.6,571.26,571.6,199372,1756224600000,571.4613,3397,08/26/2025 16:10:00
571.59,571.885,571.565,571.73,279891,1756224900000,571.7197,4375,08/26/2025 16:15:00
571.73,571.86,571.46,571.54,281762,1756225200000,571.6821,4147,08/26/2025 16:20:00
571.55,571.63,571.43,571.57,189946,1756225500000,571.5447,3090,08/26/2025 16:25:00
571.57,571.7001,571.54,571.6,181165,1756225800000,571.6214,2825,08/26/2025 16:30:00
571.61,571.685,571.5,571.52,128013,1756226100000,571.6048,2446,08/26/2025 16:35:00
571.51,571.73,571.47,571.5013,136917,1756226400000,571.5885,2785,08/26/2025 16:40:00
571.51,571.59,571.23,571.27,222409,1756226700000,571.3649,3462,08/26/2025 16:45:00
571.27,571.44,571.14,571.345,211365,1756227000000,571.2634,3307,08/26/2025 16:50:00
571.35,571.53,571.2893,571.49,152859,1756227300000,571.4207,2884,08/26/2025 16:55:00
571.48,571.59,571.325,571.54,218735,1756227600000,571.4578,2793,08/26/2025 17:00:00
571.53,571.5899,571.13,571.155,315427,1756227900000,571.3389,3935,08/26/2025 17:05:00
571.14,571.25,570.79,571.235,361297,1756228200000,570.986,4494,08/26/2025 17:10:00
571.22,571.27,571,571.18,187097,1756228500000,571.1246,2587,08/26/2025 17:15:00
571.18,571.433,571.16,571.365,165474,1756228800000,571.3286,2479,08/26/2025 17:20:00
571.35,571.52,571.275,571.4342,170180,1756229100000,571.4286,2888,08/26/2025 17:25:00
571.45,571.51,571,571.04,282507,1756229400000,571.2547,4159,08/26/2025 17:30:00
571.03,571.155,570.86,570.92,203986,1756229700000,570.9938,3249,08/26/2025 17:35:00
570.9199,570.92,570.67,570.78,200275,1756230000000,570.8091,2959,08/26/2025 17:40:00
570.78,570.85,570.6258,570.73,357979,1756230300000,570.7007,3426,08/26/2025 17:45:00
570.72,570.78,570.05,570.13,287781,1756230600000,570.4655,4063,08/26/2025 17:50:00
570.13,570.68,570.05,570.6001,487599,1756230900000,570.3794,4075,08/26/2025 17:55:00
